                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.0188,                 0.9531,                0.94716,                0.55434,                0.70348,                 0.6874,                0.49419,                 1.0226,                0.98481,                0.97357,                0.00406,                0.00406,                0.00406
                     63,                 1.0103,                0.93757,                0.94658,                0.62936,                0.71403,                0.72018,                  0.524,                0.97284,                0.90715,                0.95791,               0.003961,               0.003961,               0.003961
                     64,                 1.0149,                0.93049,                0.95077,                0.61549,                 0.6926,                0.70112,                0.49912,                 1.0097,                 1.0518,                 0.9695,               0.003862,               0.003862,               0.003862
                     65,                 1.0143,                0.93695,                0.94831,                0.63182,                0.69812,                0.72715,                0.52559,                0.99487,                0.93319,                0.96196,               0.003763,               0.003763,               0.003763
                     66,                 1.0281,                0.92267,                0.95296,                0.62579,                0.69801,                0.71069,                0.50325,                 1.0241,                0.93559,                0.96607,               0.003664,               0.003664,               0.003664
                     67,                 1.0209,                0.94044,                0.94325,                0.63411,                0.72013,                0.72889,                0.52836,                0.99319,                0.90567,                0.96189,               0.003565,               0.003565,               0.003565
                     68,                  1.007,                0.92212,                0.94707,                0.62782,                  0.717,                0.72164,                0.52381,                0.99566,                0.96449,                0.96321,               0.003466,               0.003466,               0.003466
                     69,                 1.0006,                0.91253,                0.94585,                0.62977,                0.73826,                0.72966,                0.52741,                0.98691,                0.94895,                 0.9586,               0.003367,               0.003367,               0.003367
                     70,                 1.0098,                0.92084,                0.94066,                0.63023,                0.71908,                0.72066,                 0.5245,                0.99677,                0.92625,                0.96161,               0.003268,               0.003268,               0.003268
                     71,                 1.0103,                0.92247,                0.94139,                0.58499,                0.72416,                0.71698,                0.50174,                 1.0633,                0.94709,                0.98449,               0.003169,               0.003169,               0.003169
                     72,                 1.0087,                 0.9212,                0.94757,                0.62073,                  0.718,                0.72971,                0.52644,                0.98744,                0.91676,                0.96419,                0.00307,                0.00307,                0.00307
                     73,                 1.0135,                0.92126,                 0.9498,                0.64468,                0.71694,                0.72998,                0.53152,                0.98405,                0.89615,                0.95877,               0.002971,               0.002971,               0.002971
                     74,                0.99976,                0.90852,                0.94229,                0.63061,                0.71922,                0.73316,                0.53012,                0.98766,                0.91222,                0.95928,               0.002872,               0.002872,               0.002872
                     75,                 1.0001,                0.90429,                0.94585,                0.62817,                0.74061,                0.72037,                 0.5284,                0.99036,                0.92704,                0.95824,               0.002773,               0.002773,               0.002773
                     76,                  1.006,                0.90523,                0.94866,                0.61602,                0.74662,                0.73993,                0.53234,                0.99392,                0.90807,                0.96377,               0.002674,               0.002674,               0.002674
                     77,                0.99883,                0.89034,                0.94228,                0.61719,                0.74201,                0.72382,                0.52622,                0.98094,                0.93839,                0.95532,               0.002575,               0.002575,               0.002575
                     78,                0.99192,                0.90002,                0.93958,                0.62136,                0.73271,                0.72525,                0.52442,                0.98426,                0.89959,                0.95904,               0.002476,               0.002476,               0.002476
                     79,                 1.0037,                0.89959,                 0.9412,                0.61319,                0.74681,                 0.7281,                0.53136,                0.97158,                0.89629,                 0.9562,               0.002377,               0.002377,               0.002377
                     80,                0.99679,                0.89458,                0.94567,                0.64874,                0.72993,                0.73592,                 0.5368,                0.98784,                0.87646,                 0.9569,               0.002278,               0.002278,               0.002278
                     81,                 1.0012,                0.88671,                0.93691,                0.64464,                0.74088,                0.74081,                 0.5414,                0.99008,                0.88371,                0.96046,               0.002179,               0.002179,               0.002179
                     82,                0.99712,                0.89652,                0.94397,                0.62677,                0.74601,                0.72677,                0.52675,                0.99084,                0.90952,                0.96187,                0.00208,                0.00208,                0.00208
                     83,                 1.0068,                0.89556,                0.93843,                0.59962,                0.74256,                 0.7289,                0.52765,                 1.0132,                0.91348,                0.96768,               0.001981,               0.001981,               0.001981
